Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
check,Chrome 61.0.3163.100,,2560-10-19 16:14:21,2560-10-19 16:14:21,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:21,2560-10-19 16:14:21,0.002s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 16:14:21,2560-10-19 16:14:21,0.001s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 16:14:21,2560-10-19 16:14:21,0.000s,NOT_RUN
scrollToElement,Chrome 61.0.3163.100,,2560-10-19 16:14:22,2560-10-19 16:14:22,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:22,2560-10-19 16:14:22,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:22,2560-10-19 16:14:22,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:22,2560-10-19 16:14:22,0.150s,PASSED
click,Chrome 61.0.3163.100,,2560-10-19 16:14:22,2560-10-19 16:14:22,0.233s,PASSED
check,Chrome 61.0.3163.100,,2560-10-19 16:14:22,2560-10-19 16:14:23,0.228s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-19 16:14:23,2560-10-19 16:14:26,3.776s,FAILED
,,,,,,
Test Cases/Basic work/Predicted Multiple Verbatim/Prediction in details display Competitors list,Chrome 61.0.3163.100,,2560-10-19 16:14:26,2560-10-19 16:14:31,4.969s,FAILED
openBrowser,Chrome 61.0.3163.100,,2560-10-19 16:14:27,2560-10-19 16:14:27,0.001s,NOT_RUN
maximizeWindow,Chrome 61.0.3163.100,,2560-10-19 16:14:27,2560-10-19 16:14:27,0.000s,NOT_RUN
navigateToUrl,Chrome 61.0.3163.100,,2560-10-19 16:14:27,2560-10-19 16:14:27,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:27,2560-10-19 16:14:27,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 16:14:27,2560-10-19 16:14:27,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 16:14:27,2560-10-19 16:14:27,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:27,2560-10-19 16:14:27,0.001s,NOT_RUN
